timestamp,lat,lon,alt_gps,alt_ned,north,east,down,rtk_x,rtk_y,rtk_z
1749760576.820814875,19.5942342,-99.2280870,2330.10,1.10,0.01,0.01,-1.10,0.01,0.01,1.10
1749760577.60861567,19.5942342,-99.2280869,2330.10,1.10,0.01,0.02,-1.10,0.02,0.01,1.10
1749760577.300692732,19.5942342,-99.2280869,2330.10,1.10,0.01,0.02,-1.10,0.02,0.01,1.10
1749760577.581148782,19.5942342,-99.2280869,2330.09,1.10,0.01,0.02,-1.09,0.02,0.01,1.10
1749760577.822636051,19.5942342,-99.2280869,2330.09,1.10,0.01,0.02,-1.09,0.02,0.01,1.10
1749760578.60780873,19.5942342,-99.2280869,2330.09,1.10,0.01,0.02,-1.09,0.02,0.01,1.10
1749760578.300857803,19.5942342,-99.2280869,2330.09,1.10,0.01,0.02,-1.09,0.02,0.01,1.10
1749760578.562157597,19.5942342,-99.2280869,2330.09,1.10,0.01,0.02,-1.09,0.02,0.01,1.10
1749760578.861170174,19.5942342,-99.2280869,2330.09,1.10,0.01,0.02,-1.09,0.02,0.01,1.10
1749760579.440464,19.5942342,-99.2280869,2330.09,1.10,0.01,0.02,-1.09,0.02,0.01,1.10
1749760579.121707294,19.5942342,-99.2280869,2330.09,1.10,0.01,0.02,-1.09,0.02,0.01,1.10
1749760579.241260227,19.5942342,-99.2280869,2330.09,1.10,0.01,0.02,-1.09,0.02,0.01,1.10
1749760579.340660370,19.5942342,-99.2280869,2330.09,1.10,0.01,0.02,-1.09,0.02,0.01,1.10
1749760579.501362360,19.5942342,-99.2280869,2330.10,1.10,0.01,0.02,-1.10,0.02,0.01,1.10
1749760579.622158810,19.5942342,-99.2280869,2330.10,1.10,0.01,0.02,-1.10,0.02,0.01,1.10
1749760579.761576751,19.5942342,-99.2280869,2330.10,1.10,0.01,0.02,-1.10,0.02,0.01,1.10
1749760579.860652791,19.5942342,-99.2280869,2330.10,1.10,0.01,0.02,-1.10,0.02,0.01,1.10
1749760579.980607749,19.5942342,-99.2280869,2330.10,1.10,0.01,0.02,-1.10,0.02,0.01,1.10
1749760580.121713377,19.5942343,-99.2280870,2330.10,1.10,0.02,0.01,-1.10,0.01,0.02,1.10
1749760580.220875306,19.5942343,-99.2280870,2330.10,1.10,0.02,0.01,-1.10,0.01,0.02,1.10
1749760580.360590214,19.5942343,-99.2280870,2330.10,1.10,0.02,0.01,-1.10,0.01,0.02,1.10
1749760580.481387656,19.5942343,-99.2280870,2330.10,1.10,0.02,0.01,-1.10,0.01,0.02,1.10
1749760580.600758376,19.5942343,-99.2280870,2330.10,1.10,0.02,0.01,-1.10,0.01,0.02,1.10
1749760580.743107649,19.5942343,-99.2280870,2330.10,1.10,0.02,0.01,-1.10,0.01,0.02,1.10
1749760580.860647223,19.5942343,-99.2280870,2330.10,1.10,0.02,0.01,-1.10,0.01,0.02,1.10
1749760580.980786729,19.5942343,-99.2280870,2330.10,1.10,0.02,0.01,-1.10,0.01,0.02,1.10
1749760581.100913275,19.5942343,-99.2280870,2330.10,1.10,0.02,0.01,-1.10,0.01,0.02,1.10
1749760581.240843611,19.5942343,-99.2280870,2330.10,1.10,0.02,0.01,-1.10,0.01,0.02,1.10
1749760581.360850954,19.5942343,-99.2280870,2330.10,1.10,0.02,0.01,-1.10,0.01,0.02,1.10
1749760581.481437639,19.5942343,-99.2280870,2330.10,1.10,0.02,0.01,-1.10,0.01,0.02,1.10
1749760581.600587362,19.5942343,-99.2280870,2330.10,1.10,0.02,0.01,-1.10,0.01,0.02,1.10
1749760581.741310676,19.5942343,-99.2280870,2330.10,1.10,0.02,0.01,-1.10,0.01,0.02,1.10
1749760581.881819777,19.5942343,-99.2280870,2330.10,1.10,0.02,0.01,-1.10,0.01,0.02,1.10
1749760582.1340261,19.5942342,-99.2280870,2330.10,1.10,0.01,0.01,-1.10,0.01,0.01,1.10
1749760582.101279903,19.5942342,-99.2280870,2330.10,1.10,0.01,0.01,-1.10,0.01,0.01,1.10
1749760582.220613758,19.5942342,-99.2280870,2330.10,1.10,0.01,0.01,-1.10,0.01,0.01,1.10
1749760582.341772840,19.5942342,-99.2280870,2330.10,1.10,0.01,0.01,-1.10,0.01,0.01,1.10
1749760582.481379231,19.5942342,-99.2280870,2330.10,1.10,0.01,0.01,-1.10,0.01,0.01,1.10
1749760582.601214282,19.5942342,-99.2280870,2330.10,1.10,0.01,0.01,-1.10,0.01,0.01,1.10
1749760582.741948252,19.5942342,-99.2280870,2330.10,1.10,0.01,0.01,-1.10,0.01,0.01,1.10
1749760582.840878367,19.5942342,-99.2280870,2330.10,1.10,0.01,0.01,-1.10,0.01,0.01,1.10
1749760582.981582672,19.5942342,-99.2280870,2330.10,1.10,0.01,0.01,-1.10,0.01,0.01,1.10
1749760583.100511077,19.5942342,-99.2280870,2330.09,1.10,0.01,0.01,-1.09,0.01,0.01,1.10
1749760583.240868173,19.5942342,-99.2280870,2330.09,1.10,0.01,0.01,-1.09,0.01,0.01,1.10
1749760583.340796775,19.5942342,-99.2280870,2330.09,1.10,0.01,0.01,-1.09,0.01,0.01,1.10
1749760583.480443295,19.5942342,-99.2280868,2330.09,1.10,0.01,0.03,-1.09,0.03,0.01,1.10
1749760583.600673587,19.5942342,-99.2280865,2330.09,1.10,0.01,0.06,-1.09,0.06,0.01,1.10
1749760583.741478854,19.5942342,-99.2280859,2330.09,1.10,0.01,0.13,-1.09,0.13,0.01,1.10
1749760583.840754608,19.5942342,-99.2280853,2330.09,1.10,0.01,0.19,-1.09,0.19,0.01,1.10
1749760583.981371487,19.5942342,-99.2280845,2330.09,1.10,0.01,0.27,-1.09,0.27,0.02,1.10
1749760584.122200818,19.5942342,-99.2280837,2330.09,1.10,0.01,0.36,-1.09,0.36,0.02,1.10
1749760584.240652987,19.5942342,-99.2280829,2330.09,1.10,0.01,0.44,-1.09,0.44,0.02,1.10
1749760584.361754338,19.5942342,-99.2280821,2330.09,1.10,0.01,0.52,-1.09,0.52,0.02,1.10
1749760584.503474762,19.5942342,-99.2280814,2330.09,1.10,0.01,0.60,-1.09,0.60,0.02,1.10
1749760584.620737144,19.5942342,-99.2280807,2330.09,1.10,0.01,0.67,-1.09,0.67,0.02,1.10
1749760584.741689980,19.5942342,-99.2280801,2330.09,1.10,0.01,0.73,-1.09,0.73,0.02,1.10
1749760584.861328257,19.5942342,-99.2280795,2330.09,1.10,0.01,0.80,-1.09,0.80,0.03,1.10
1749760584.980648062,19.5942342,-99.2280790,2330.10,1.10,0.01,0.85,-1.10,0.85,0.03,1.10
1749760585.100589066,19.5942342,-99.2280786,2330.10,1.10,0.01,0.89,-1.10,0.89,0.03,1.10
1749760585.241677314,19.5942342,-99.2280782,2330.10,1.10,0.01,0.93,-1.10,0.93,0.03,1.10
1749760585.360619255,19.5942342,-99.2280779,2330.10,1.10,0.01,0.97,-1.10,0.96,0.03,1.10
1749760585.481326292,19.5942342,-99.2280777,2330.10,1.10,0.01,0.99,-1.10,0.99,0.03,1.10
1749760585.624406875,19.5942342,-99.2280775,2330.10,1.10,0.01,1.01,-1.10,1.01,0.03,1.10
1749760585.741717929,19.5942342,-99.2280773,2330.10,1.10,0.01,1.03,-1.10,1.03,0.03,1.10
1749760585.861285804,19.5942342,-99.2280772,2330.10,1.10,0.01,1.04,-1.10,1.04,0.03,1.10
1749760586.673725,19.5942342,-99.2280771,2330.10,1.10,0.01,1.05,-1.10,1.05,0.03,1.10
1749760586.120826797,19.5942342,-99.2280770,2330.10,1.10,0.01,1.06,-1.10,1.06,0.03,1.10
1749760586.240718871,19.5942342,-99.2280770,2330.10,1.10,0.01,1.06,-1.10,1.06,0.03,1.10
1749760586.360739940,19.5942342,-99.2280770,2330.10,1.10,0.01,1.06,-1.10,1.06,0.03,1.10
1749760586.481391712,19.5942342,-99.2280770,2330.10,1.10,0.01,1.06,-1.10,1.06,0.03,1.10
1749760586.600620666,19.5942342,-99.2280770,2330.10,1.10,0.01,1.06,-1.10,1.06,0.03,1.10
1749760586.761449566,19.5942342,-99.2280770,2330.10,1.10,0.01,1.06,-1.10,1.06,0.03,1.10
1749760586.860740072,19.5942342,-99.2280770,2330.10,1.10,0.01,1.06,-1.10,1.06,0.03,1.10
1749760587.973612,19.5942342,-99.2280770,2330.10,1.10,0.01,1.06,-1.10,1.06,0.03,1.10
1749760587.100801474,19.5942342,-99.2280770,2330.10,1.10,0.01,1.06,-1.10,1.06,0.03,1.10
1749760587.220707244,19.5942342,-99.2280770,2330.10,1.10,0.01,1.06,-1.10,1.06,0.03,1.10
1749760587.360257215,19.5942342,-99.2280770,2330.10,1.10,0.01,1.06,-1.10,1.06,0.03,1.10
1749760587.480865113,19.5942342,-99.2280770,2330.10,1.10,0.01,1.06,-1.10,1.06,0.03,1.10
1749760587.620679507,19.5942342,-99.2280770,2330.10,1.10,0.01,1.06,-1.10,1.06,0.03,1.10
1749760587.761312640,19.5942342,-99.2280770,2330.10,1.10,0.01,1.06,-1.10,1.06,0.03,1.10
1749760587.860768589,19.5942342,-99.2280771,2330.10,1.10,0.01,1.05,-1.10,1.05,0.03,1.10
1749760588.685833,19.5942342,-99.2280771,2330.10,1.10,0.01,1.05,-1.10,1.05,0.03,1.10
1749760588.121199937,19.5942342,-99.2280771,2330.10,1.10,0.01,1.05,-1.10,1.05,0.03,1.10
1749760588.240876709,19.5942342,-99.2280771,2330.10,1.10,0.01,1.05,-1.10,1.05,0.03,1.10
1749760588.360715565,19.5942342,-99.2280771,2330.09,1.10,0.01,1.05,-1.09,1.05,0.03,1.10
1749760588.501547165,19.5942342,-99.2280771,2330.09,1.10,0.01,1.05,-1.09,1.05,0.03,1.10
1749760588.600751749,19.5942342,-99.2280771,2330.09,1.10,0.01,1.05,-1.09,1.05,0.03,1.10
1749760588.741564885,19.5942342,-99.2280772,2330.09,1.10,0.01,1.04,-1.09,1.04,0.03,1.10
1749760588.881019078,19.5942342,-99.2280772,2330.09,1.10,0.01,1.04,-1.09,1.04,0.03,1.10
1749760588.980798490,19.5942342,-99.2280772,2330.09,1.10,0.01,1.04,-1.09,1.04,0.03,1.10
1749760589.120669620,19.5942342,-99.2280772,2330.09,1.10,0.01,1.04,-1.09,1.04,0.03,1.10
1749760589.240772098,19.5942342,-99.2280772,2330.09,1.10,0.01,1.04,-1.09,1.04,0.03,1.10
1749760589.360797197,19.5942342,-99.2280772,2330.09,1.10,0.01,1.04,-1.09,1.04,0.03,1.10
1749760589.500646343,19.5942342,-99.2280772,2330.09,1.10,0.01,1.04,-1.09,1.04,0.03,1.10
1749760589.620253353,19.5942342,-99.2280772,2330.09,1.10,0.01,1.04,-1.09,1.04,0.03,1.10
1749760589.741091431,19.5942342,-99.2280773,2330.09,1.10,0.01,1.03,-1.09,1.03,0.03,1.10
1749760589.860541861,19.5942342,-99.2280773,2330.09,1.10,0.01,1.03,-1.09,1.03,0.03,1.10
1749760589.980628467,19.5942342,-99.2280773,2330.09,1.10,0.01,1.03,-1.09,1.03,0.03,1.10
1749760590.120674608,19.5942342,-99.2280773,2330.10,1.10,0.01,1.03,-1.10,1.03,0.03,1.10
1749760590.240590713,19.5942342,-99.2280773,2330.10,1.10,0.01,1.03,-1.10,1.03,0.03,1.10
1749760590.360836777,19.5942342,-99.2280773,2330.10,1.10,0.01,1.03,-1.10,1.03,0.03,1.10
1749760590.480746098,19.5942342,-99.2280773,2330.10,1.10,0.01,1.03,-1.10,1.03,0.03,1.10
1749760590.601455053,19.5942342,-99.2280773,2330.10,1.10,0.01,1.03,-1.10,1.03,0.03,1.10
1749760590.760842989,19.5942342,-99.2280773,2330.10,1.10,0.01,1.03,-1.10,1.03,0.03,1.10
1749760590.881218400,19.5942342,-99.2280773,2330.10,1.10,0.01,1.03,-1.10,1.03,0.03,1.10
1749760590.980594986,19.5942342,-99.2280773,2330.10,1.10,0.01,1.03,-1.10,1.03,0.03,1.10
1749760591.100685623,19.5942342,-99.2280773,2330.10,1.10,0.01,1.03,-1.10,1.03,0.03,1.10
1749760591.241840813,19.5942342,-99.2280773,2330.10,1.10,0.01,1.03,-1.10,1.03,0.03,1.10
1749760591.360853792,19.5942342,-99.2280773,2330.10,1.10,0.01,1.03,-1.10,1.03,0.03,1.10
1749760591.480574692,19.5942342,-99.2280773,2330.10,1.10,0.01,1.03,-1.10,1.03,0.03,1.10
1749760591.820499919,19.5942342,-99.2280773,2330.10,1.10,0.01,1.03,-1.10,1.03,0.03,1.10
1749760592.61392280,19.5942342,-99.2280773,2330.10,1.10,0.01,1.03,-1.10,1.03,0.03,1.10
1749760592.322456278,19.5942342,-99.2280773,2330.10,1.10,0.01,1.03,-1.10,1.03,0.03,1.10
1749760592.581896973,19.5942342,-99.2280773,2330.09,1.10,0.01,1.03,-1.09,1.03,0.03,1.10
1749760592.821027021,19.5942342,-99.2280773,2330.09,1.10,0.01,1.03,-1.09,1.03,0.03,1.10
1749760593.101652305,19.5942342,-99.2280773,2330.09,1.10,0.01,1.03,-1.09,1.03,0.03,1.10
1749760593.300957840,19.5942342,-99.2280773,2330.09,1.10,0.01,1.03,-1.09,1.03,0.03,1.10
1749760593.581103337,19.5942345,-99.2280773,2330.09,1.10,0.04,1.03,-1.09,1.03,0.06,1.10
1749760593.821196670,19.5942355,-99.2280773,2330.09,1.10,0.16,1.03,-1.09,1.03,0.18,1.10
1749760594.80626228,19.5942369,-99.2280773,2330.09,1.10,0.31,1.03,-1.09,1.02,0.33,1.10
1749760594.320867147,19.5942384,-99.2280773,2330.09,1.10,0.48,1.03,-1.09,1.02,0.50,1.10
1749760594.582057322,19.5942398,-99.2280773,2330.09,1.10,0.63,1.03,-1.09,1.02,0.65,1.10
1749760594.820617082,19.5942409,-99.2280773,2330.09,1.10,0.76,1.03,-1.09,1.01,0.78,1.10
1749760595.80666430,19.5942419,-99.2280773,2330.10,1.10,0.87,1.03,-1.10,1.01,0.89,1.10
1749760595.305357290,19.5942426,-99.2280773,2330.10,1.10,0.95,1.03,-1.10,1.01,0.97,1.10
1749760595.561337230,19.5942430,-99.2280773,2330.10,1.10,0.99,1.03,-1.10,1.01,1.01,1.10
1749760595.801262365,19.5942433,-99.2280773,2330.10,1.10,1.02,1.03,-1.10,1.01,1.04,1.10
1749760596.81472149,19.5942435,-99.2280773,2330.10,1.10,1.05,1.03,-1.10,1.01,1.07,1.10
1749760596.320685042,19.5942436,-99.2280773,2330.10,1.10,1.06,1.03,-1.10,1.01,1.08,1.10
1749760596.561323441,19.5942436,-99.2280773,2330.10,1.10,1.06,1.03,-1.10,1.01,1.08,1.10
1749760596.801633511,19.5942436,-99.2280773,2330.10,1.10,1.06,1.03,-1.10,1.01,1.08,1.10
1749760597.80985834,19.5942436,-99.2280773,2330.10,1.10,1.06,1.03,-1.10,1.01,1.08,1.10
1749760597.321485733,19.5942436,-99.2280773,2330.10,1.10,1.06,1.03,-1.10,1.01,1.08,1.10
1749760597.560575358,19.5942435,-99.2280774,2330.10,1.10,1.05,1.02,-1.10,1.00,1.07,1.10
1749760597.820568894,19.5942435,-99.2280774,2330.10,1.10,1.05,1.02,-1.10,1.00,1.07,1.10
1749760598.81580437,19.5942434,-99.2280774,2330.10,1.10,1.04,1.02,-1.10,1.00,1.05,1.10
1749760598.320933108,19.5942434,-99.2280774,2330.10,1.10,1.04,1.02,-1.10,1.00,1.05,1.10
1749760598.581664164,19.5942434,-99.2280774,2330.09,1.10,1.04,1.02,-1.09,1.00,1.05,1.10
1749760598.820851774,19.5942434,-99.2280774,2330.09,1.10,1.04,1.02,-1.09,1.00,1.05,1.10
1749760599.60622823,19.5942433,-99.2280775,2330.09,1.10,1.02,1.01,-1.09,0.99,1.04,1.10
1749760599.320737927,19.5942433,-99.2280775,2330.09,1.10,1.02,1.01,-1.09,0.99,1.04,1.10
1749760599.580620258,19.5942433,-99.2280775,2330.09,1.10,1.02,1.01,-1.09,0.99,1.04,1.10
1749760599.821521284,19.5942433,-99.2280775,2330.09,1.10,1.02,1.01,-1.09,0.99,1.04,1.10
1749760600.61288971,19.5942432,-99.2280775,2330.09,1.10,1.01,1.01,-1.09,0.99,1.03,1.10
1749760600.321903031,19.5942432,-99.2280775,2330.09,1.10,1.01,1.01,-1.09,0.99,1.03,1.10
1749760600.560826025,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760600.820474270,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760601.61893099,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760601.320549351,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760601.561852305,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760601.800603551,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760602.80932339,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760602.320660311,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760602.581681897,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760602.821797942,19.5942432,-99.2280775,2330.09,1.10,1.01,1.01,-1.09,0.99,1.03,1.10
1749760603.80719736,19.5942432,-99.2280775,2330.09,1.10,1.01,1.01,-1.09,0.99,1.03,1.10
1749760603.320999271,19.5942432,-99.2280775,2330.09,1.10,1.01,1.01,-1.09,0.99,1.03,1.10
1749760603.560499877,19.5942432,-99.2280775,2330.09,1.10,1.01,1.01,-1.09,0.99,1.03,1.10
1749760603.841452614,19.5942432,-99.2280775,2330.09,1.10,1.01,1.01,-1.09,0.99,1.03,1.10
1749760604.61158679,19.5942432,-99.2280775,2330.09,1.10,1.01,1.01,-1.09,0.99,1.03,1.10
1749760604.320768487,19.5942432,-99.2280775,2330.09,1.10,1.01,1.01,-1.09,0.99,1.03,1.10
1749760604.581408015,19.5942432,-99.2280775,2330.09,1.10,1.01,1.01,-1.09,0.99,1.03,1.10
1749760604.840493490,19.5942432,-99.2280775,2330.09,1.10,1.01,1.01,-1.09,0.99,1.03,1.10
1749760605.60503498,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760605.320689670,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760605.581484432,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760605.821184209,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760606.80833632,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760606.321604025,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760606.561656416,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760606.822561804,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760607.80802298,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760607.340766159,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760607.581165726,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760607.841827779,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760608.80652845,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760608.321334722,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760608.560709656,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760608.821224601,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760609.61082202,19.5942432,-99.2280775,2330.09,1.10,1.01,1.01,-1.09,0.99,1.03,1.10
1749760609.301074205,19.5942432,-99.2280775,2330.09,1.10,1.01,1.01,-1.09,0.99,1.03,1.10
1749760609.560678184,19.5942432,-99.2280775,2330.09,1.10,1.01,1.01,-1.09,0.99,1.03,1.10
1749760609.840783215,19.5942432,-99.2280775,2330.09,1.10,1.01,1.01,-1.09,0.99,1.03,1.10
1749760610.61202924,19.5942432,-99.2280775,2330.09,1.10,1.01,1.01,-1.09,0.99,1.03,1.10
1749760610.320677523,19.5942432,-99.2280775,2330.09,1.10,1.01,1.01,-1.09,0.99,1.03,1.10
1749760610.580704038,19.5942432,-99.2280775,2330.09,1.10,1.01,1.01,-1.09,0.99,1.03,1.10
1749760610.820685609,19.5942432,-99.2280775,2330.09,1.10,1.01,1.01,-1.09,0.99,1.03,1.10
1749760611.80671227,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760611.340917875,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760611.560823426,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760611.822348056,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760612.60686515,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760612.321386964,19.5942432,-99.2280775,2330.10,1.10,1.01,1.01,-1.10,0.99,1.03,1.10
1749760612.581275619,19.5942432,-99.2280779,2330.10,1.10,1.01,0.97,-1.10,0.95,1.03,1.10
1749760612.820712759,19.5942432,-99.2280789,2330.10,1.10,1.01,0.86,-1.10,0.84,1.03,1.10
1749760613.60803609,19.5942432,-99.2280804,2330.10,1.10,1.01,0.70,-1.10,0.68,1.03,1.10
1749760613.320629798,19.5942432,-99.2280820,2330.10,1.10,1.01,0.54,-1.10,0.52,1.02,1.10
1749760613.580540020,19.5942432,-99.2280834,2330.10,1.10,1.01,0.39,-1.10,0.37,1.02,1.10
1749760613.820246605,19.5942432,-99.2280847,2330.10,1.10,1.01,0.25,-1.10,0.23,1.02,1.10
1749760614.80640774,19.5942432,-99.2280856,2330.10,1.10,1.01,0.16,-1.10,0.14,1.02,1.10
1749760614.301704046,19.5942432,-99.2280863,2330.09,1.10,1.01,0.08,-1.09,0.06,1.01,1.10
1749760614.561017197,19.5942432,-99.2280869,2330.09,1.10,1.01,0.02,-1.09,0.00,1.01,1.10
1749760614.841235601,19.5942432,-99.2280872,2330.09,1.10,1.01,-0.01,-1.09,-0.03,1.01,1.10
1749760615.80812230,19.5942432,-99.2280874,2330.09,1.10,1.01,-0.03,-1.09,-0.05,1.01,1.10
1749760615.321393554,19.5942432,-99.2280875,2330.09,1.10,1.01,-0.04,-1.09,-0.06,1.01,1.10
1749760615.580817971,19.5942432,-99.2280875,2330.09,1.10,1.01,-0.04,-1.09,-0.06,1.01,1.10
1749760615.821097047,19.5942432,-99.2280875,2330.09,1.10,1.01,-0.04,-1.09,-0.06,1.01,1.10
1749760616.80913217,19.5942431,-99.2280875,2330.09,1.10,1.00,-0.04,-1.09,-0.06,1.00,1.10
1749760616.340652840,19.5942431,-99.2280875,2330.10,1.10,1.00,-0.04,-1.10,-0.06,1.00,1.10
1749760616.560551283,19.5942431,-99.2280874,2330.10,1.10,1.00,-0.03,-1.10,-0.05,1.00,1.10
1749760616.901518166,19.5942431,-99.2280874,2330.10,1.10,1.00,-0.03,-1.10,-0.05,1.00,1.10
1749760617.40594351,19.5942431,-99.2280874,2330.10,1.10,1.00,-0.03,-1.10,-0.05,1.00,1.10
1749760617.160499339,19.5942431,-99.2280874,2330.10,1.10,1.00,-0.03,-1.10,-0.05,1.00,1.10
1749760617.280651725,19.5942431,-99.2280874,2330.10,1.10,1.00,-0.03,-1.10,-0.05,1.00,1.10
1749760617.400680236,19.5942431,-99.2280874,2330.10,1.10,1.00,-0.03,-1.10,-0.05,1.00,1.10
1749760617.540682042,19.5942431,-99.2280873,2330.10,1.10,1.00,-0.02,-1.10,-0.04,1.00,1.10
1749760617.660590262,19.5942431,-99.2280873,2330.10,1.10,1.00,-0.02,-1.10,-0.04,1.00,1.10
1749760617.782276539,19.5942431,-99.2280873,2330.10,1.10,1.00,-0.02,-1.10,-0.04,1.00,1.10
1749760617.921273298,19.5942431,-99.2280873,2330.10,1.10,1.00,-0.02,-1.10,-0.04,1.00,1.10
1749760618.40646402,19.5942431,-99.2280873,2330.10,1.10,1.00,-0.02,-1.10,-0.04,1.00,1.10
1749760618.180561805,19.5942431,-99.2280873,2330.10,1.10,1.00,-0.02,-1.10,-0.04,1.00,1.10
1749760618.300843922,19.5942431,-99.2280873,2330.10,1.10,1.00,-0.02,-1.10,-0.04,1.00,1.10
1749760618.401202376,19.5942431,-99.2280873,2330.10,1.10,1.00,-0.02,-1.10,-0.04,1.00,1.10
1749760618.541096147,19.5942431,-99.2280872,2330.10,1.10,1.00,-0.01,-1.10,-0.03,1.00,1.10
1749760618.661065616,19.5942431,-99.2280872,2330.10,1.10,1.00,-0.01,-1.10,-0.03,1.00,1.10
1749760618.802012948,19.5942431,-99.2280872,2330.10,1.10,1.00,-0.01,-1.10,-0.03,1.00,1.10
1749760618.900608641,19.5942431,-99.2280872,2330.10,1.10,1.00,-0.01,-1.10,-0.03,1.00,1.10
1749760619.40535245,19.5942431,-99.2280872,2330.10,1.10,1.00,-0.01,-1.10,-0.03,1.00,1.10
1749760619.160214915,19.5942431,-99.2280872,2330.10,1.10,1.00,-0.01,-1.10,-0.03,1.00,1.10
1749760619.300526295,19.5942431,-99.2280872,2330.10,1.10,1.00,-0.01,-1.10,-0.03,1.00,1.10
1749760619.420262158,19.5942431,-99.2280872,2330.10,1.10,1.00,-0.01,-1.10,-0.03,1.00,1.10
1749760619.540383758,19.5942431,-99.2280872,2330.10,1.10,1.00,-0.01,-1.10,-0.03,1.00,1.10
1749760619.660960505,19.5942431,-99.2280872,2330.10,1.10,1.00,-0.01,-1.10,-0.03,1.00,1.10
1749760619.781492131,19.5942431,-99.2280872,2330.10,1.10,1.00,-0.01,-1.10,-0.03,1.00,1.10
1749760619.920219186,19.5942431,-99.2280872,2330.10,1.10,1.00,-0.01,-1.10,-0.03,1.00,1.10
1749760620.42686185,19.5942431,-99.2280872,2330.10,1.10,1.00,-0.01,-1.10,-0.03,1.00,1.10
1749760620.160672471,19.5942431,-99.2280872,2330.09,1.10,1.00,-0.01,-1.09,-0.03,1.00,1.10
1749760620.280794679,19.5942431,-99.2280872,2330.09,1.10,1.00,-0.01,-1.09,-0.03,1.00,1.10
1749760620.401547045,19.5942431,-99.2280872,2330.09,1.10,1.00,-0.01,-1.09,-0.03,1.00,1.10
1749760620.547852676,19.5942431,-99.2280872,2330.09,1.10,1.00,-0.01,-1.09,-0.03,1.00,1.10
1749760620.660405300,19.5942431,-99.2280872,2330.09,1.10,1.00,-0.01,-1.09,-0.03,1.00,1.10
1749760620.781232644,19.5942431,-99.2280872,2330.09,1.10,1.00,-0.01,-1.09,-0.03,1.00,1.10
1749760620.900522320,19.5942431,-99.2280872,2330.09,1.10,1.00,-0.01,-1.09,-0.03,1.00,1.10
1749760621.40581374,19.5942431,-99.2280872,2330.09,1.10,1.00,-0.01,-1.09,-0.03,1.00,1.10
1749760621.162154047,19.5942431,-99.2280872,2330.09,1.10,1.00,-0.01,-1.09,-0.03,1.00,1.10
1749760621.300503525,19.5942430,-99.2280872,2330.09,1.10,0.99,-0.01,-1.09,-0.03,0.99,1.10
1749760621.401387846,19.5942430,-99.2280872,2330.09,1.10,0.99,-0.01,-1.09,-0.03,0.99,1.10
